RapNet Seller #,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence,Measurements,Lab,Cert #,RapNet Total Price,Depth %,Table %,RapNet Lot #
32235,Round,0.500,D,VVS1,Excellent,Very Good,Excellent,Faint ,5.09-5.11x3.14,GIA,2116954736,2591.5000,61.6,56.00,37720751
32235,Round,0.500,E,VVS2,Excellent,Excellent,Excellent,None ,5.15-5.17x3.09,GIA,2126703167,2094.5000,59.9,60.00,37825508
32235,Round,0.500,F,VS1,Very Good,Excellent,Excellent,None ,4.98-5.01x3.19,GIA,2136243065,1739.5000,63.9,55.00,37825575
32235,Round,0.500,E,SI1,Very Good,Excellent,Excellent,Faint ,4.98-5.00x3.19,GIA,2136243054,1278.0000,63.8,57.00,37825597
32235,Round,0.500,F,I1,Very Good,Excellent,Very Good,None ,4.98-5.00x3.17,GIA,2126475006,756.0000,63.6,56.00,37721286
32235,Round,0.500,G,VVS1,Excellent,Excellent,Excellent,Medium Blue,5.09-5.12x3.16,GIA,1129216949,1908.0000,61.9,57.00,36471034
32235,Round,0.500,E,I1,Very Good,Excellent,Very Good,Faint ,4.99-5.03x3.17,GIA,5116984418,770.0000,63.2,56.00,37720750
32235,Round,0.500,E,SI2,Very Good,Good,Excellent,None ,5.13-5.15x3.06,GIA,2126236825,1015.0000,59.5,58.00,37721130
32235,Round,0.500,E,VS1,Very Good,Excellent,Excellent,None ,5.01-5.04x3.14,GIA,2126689986,1785.0000,62.4,61.00,37721605
32235,Round,0.500,E,VS1,Very Good,Excellent,Excellent,None ,5.00-5.03x3.15,GIA,5126676354,1785.0000,62.8,59.00,37721643
32235,Round,0.500,E,VS1,Very Good,Very Good,Excellent,None ,4.97-4.99x3.18,GIA,5126865669,1785.0000,63.9,57.00,37721811
32235,Round,0.500,D,VS1,Very Good,Excellent,Good,None ,5.11-5.14x3.11,GIA,2116954746,1917.0000,60.7,56.00,36468012
32235,Round,0.500,D,VS1,Very Good,Very Good,Good,None ,5.05-5.10x3.16,GIA,5116535089,1863.0000,62.2,55.00,37720562
32235,Round,0.500,D,VS1,Very Good,Excellent,Excellent,Faint ,4.97-5.02x3.17,GIA,2126147190,1863.0000,63.5,58.00,37720943
32235,Round,0.500,D,VS1,Very Good,Excellent,Very Good,Faint ,4.99-5.05x3.17,GIA,5126112222,1863.0000,63.1,56.00,37720952
32235,Round,0.500,D,VS1,Very Good,Excellent,Excellent,Faint ,4.99-5.02x3.15,GIA,1129213091,1863.0000,63.0,58.00,37721058
32235,Round,0.500,D,VVS2,Very Good,Excellent,Very Good,None ,4.98-5.01x3.17,GIA,2126898031,2208.0000,63.4,60.00,37721619
32235,Round,0.500,D,VVS1,Excellent,Excellent,Excellent,Medium Blue,5.07-5.12x3.16,GIA,5126219883,2555.0000,62.0,57.00,36469674
32235,Round,0.500,F,SI1,Very Good,Excellent,Good,None ,5.04-5.08x3.18,GIA,2126229917,1088.0000,62.9,55.00,37721103
32235,Round,0.500,D,I1,Very Good,Excellent,Very Good,None ,4.99-5.02x3.19,GIA,1129368293,782.0000,63.7,53.00,37721253
32235,Round,0.500,I,VVS2,Very Good,Excellent,Excellent,None ,5.14-5.16x3.07,GIA,1129942191,1242.0000,59.6,61.00,37825510
32235,Round,0.500,D,SI1,Very Good,Excellent,Excellent,Faint ,4.98-5.03x3.15,GIA,2126230536,1380.0000,63.0,56.00,34460836
32235,Round,0.500,D,VVS1,Excellent,Excellent,Excellent,Medium Blue,5.11-5.14x3.11,GIA,2126148597,2518.5000,60.6,61.00,36470792
32235,Round,0.500,L,I2,Excellent,Very Good,Excellent,None ,5.08-5.12x3.14,GIA,2126025047,345.0000,61.5,57.00,37720432
32235,Round,0.500,E,VVS2,Very Good,Excellent,Very Good,None ,4.95-5.00x3.17,GIA,2126763021,1976.5000,63.7,56.00,37721782
32235,Round,0.500,F,VVS1,Very Good,Excellent,Excellent,None ,4.94-4.97x3.19,GIA,1129840471,1943.0000,64.4,56.00,37721794
32235,Round,0.500,F,I1,Very Good,Excellent,Very Good,Medium Blue,5.01-5.04x3.19,GIA,5126003609,714.0000,63.5,53.00,37720447
32235,Round,0.500,D,VVS1,Very Good,Excellent,Very Good,None ,5.04-5.08x3.17,GIA,2126316165,2482.0000,62.6,55.00,37720881
32235,Round,0.500,E,SI1,Very Good,Very Good,Good,None ,5.03-5.10x3.15,GIA,1129215427,1224.0000,62.2,56.00,37720992
32235,Round,0.500,F,SI1,Very Good,Excellent,Good,None ,4.94-5.02x3.13,GIA,2126228315,1088.0000,62.9,59.00,37721100
32235,Round,0.500,F,VVS1,Very Good,Excellent,Good,None ,4.97-5.02x3.13,GIA,2126225834,1914.0000,62.7,57.00,37720993
32235,Round,0.500,F,SI2,Very Good,Excellent,Very Good,None ,4.95-5.01x3.17,GIA,5126674451,891.0000,63.7,56.00,37721414
32235,Round,0.500,E,VS1,Very Good,Excellent,Very Good,None ,4.96-4.99x3.19,GIA,2126846536,1683.0000,64.2,56.00,37721791
32235,Round,0.500,E,VS1,Very Good,Excellent,Good,None ,5.08-5.12x3.14,GIA,2116126613,1708.5000,61.5,57.00,37720423
32235,Round,0.500,E,SI1,Very Good,Excellent,Good,None ,4.89-5.01x3.17,GIA,2126148742,1206.0000,64.2,56.00,37721059
32235,Round,0.500,E,VVS2,Very Good,Excellent,Excellent,None ,4.98-5.01x3.20,GIA,1129925881,1976.5000,64.0,58.00,37721749
32235,Round,0.500,F,VVS2,Very Good,Excellent,Very Good,Faint ,4.98-5.00x3.18,GIA,5126152326,1722.5000,63.7,55.00,37720917
32235,Round,0.500,E,SI1,Very Good,Excellent,Very Good,Faint ,4.97-5.02x3.19,GIA,2126236652,1170.0000,64.0,54.00,37721189
32235,Round,0.500,E,I2,Very Good,Very Good,Excellent,Faint ,4.99-5.01x3.19,GIA,2126000199,561.0000,63.9,56.00,36465964
32235,Round,0.500,E,VS1,Very Good,Very Good,Good,None ,5.07-5.11x3.12,GIA,5126152296,1683.0000,61.2,55.00,36470029
32235,Round,0.500,E,I2,Very Good,Very Good,Very Good,None ,4.98-5.02x3.16,GIA,2126022157,561.0000,63.2,57.00,37720466
32235,Round,0.500,E,VVS1,Excellent,Excellent,Excellent,Medium Blue,5.07-5.09x3.16,GIA,2126174895,2079.0000,62.2,55.00,37720902
32235,Round,0.500,E,VS1,Very Good,Very Good,Very Good,Faint ,4.98-5.01x3.19,GIA,2126370975,1632.0000,63.8,56.00,37721294
32235,Round,0.500,E,VVS2,Very Good,Excellent,Very Good,None ,4.99-5.03x3.20,GIA,2126703448,1917.5000,64.0,57.00,36476017
32235,Round,0.500,F,VVS1,Very Good,Very Good,Good,None ,5.00-5.03x3.15,GIA,2116059436,1885.0000,62.8,59.00,37720420
32235,Round,0.500,G,I1,Very Good,Excellent,Excellent,None ,4.99-5.03x3.16,GIA,2126032027,650.0000,63.0,56.00,37720761
32235,Round,0.500,D,VVS2,Very Good,Excellent,Very Good,None ,4.96-5.01x3.19,GIA,5126180186,2080.0000,64.0,56.00,37720904
32235,Round,0.500,F,VVS2,Very Good,Excellent,Very Good,None ,4.88-4.98x3.18,GIA,5126127506,1722.5000,64.5,56.00,37720913
32235,Round,0.500,K,SI1,Very Good,Excellent,Very Good,Faint ,4.93-4.96x3.20,GIA,1129332655,620.0000,64.6,56.00,37721076
32235,Round,0.500,D,VVS2,Very Good,Excellent,Good,None ,5.00-5.03x3.17,GIA,2116443810,2016.0000,63.1,57.00,37720529
32235,Round,0.500,E,VVS2,Very Good,Excellent,Good,None ,4.94-5.02x3.19,GIA,1129722793,1858.5000,64.0,57.00,37721642
32235,Round,0.500,D,VVS2,Very Good,Excellent,Good,None ,4.95-4.99x3.19,GIA,2126205598,2048.0000,64.2,54.00,36471186
32235,Round,0.500,E,I2,Very Good,Excellent,Very Good,Medium Blue,5.12-5.14x3.15,GIA,2126000180,544.0000,61.4,56.00,37720449
32235,Round,0.500,E,I1,Very Good,Excellent,Good,Medium Blue,4.94-4.99x3.17,GIA,2126149198,704.0000,63.9,56.00,37720958
75563,Round,0.500,E,VVS1,Very Good,Excellent,Very Good,Medium ,4.92-5.02x3.20,GIA,2126356986,1875.0000,64.4,57.00,37823523
75563,Round,0.500,E,VS1,Very Good,Very Good,Excellent,Medium ,5.02-5.04x3.16,GIA,2141345678,1532.8750,62.9,59.00,36368420
75563,Round,0.500,E,VVS1,Very Good,Excellent,Excellent,Medium ,4.97-5.01x3.19,GIA,2141182432,1925.0000,64.0,59.00,37823524
75563,Round,0.500,E,SI1,Good,Excellent,Excellent,Medium ,4.97-4.99x3.20,GIA,2126851356,1123.6850,64.3,56.00,35359294
75563,Round,0.500,F,SI1,Good,Excellent,Excellent,None ,5.04-5.05x3.17,GIA,1129851468,1005.0950,62.8,61.00,35359302
75563,Round,0.500,E,SI1,Very Good,Excellent,Good,None ,5.04-5.07x3.19,GIA,2126840701,1135.4450,63.0,61.00,35359296
75563,Round,0.500,D,VS1,Excellent,Excellent,Excellent,None ,5.13-5.18x3.08,GIA,2136061524,2182.9500,59.8,60.00,37687609
75563,Round,0.500,E,SI1,Excellent,Excellent,Excellent,None ,5.08-5.10x3.16,GIA,1139199462,1457.7750,62.2,57.00,37687612
75563,Round,0.500,G,SI1,Excellent,Excellent,Excellent,None ,5.09-5.12x3.15,GIA,2136261369,1212.0000,61.6,59.00,37823529
75563,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.07-5.10x3.16,GIA,2136161639,1890.9000,62.1,58.00,37687614
75563,Round,0.500,H,VS1,Excellent,Excellent,Excellent,Medium ,5.07-5.12x3.18,GIA,2126856763,1389.9600,62.4,55.00,35744105
75563,Round,0.500,F,SI2,Very Good,Excellent,Excellent,None ,4.98-5.00x3.20,GIA,2141179526,1045.7650,64.0,56.00,35359306
75563,Round,0.500,F,VS2,Excellent,Excellent,Very Good,None ,5.18-5.22x3.07,GIA,5136272719,1595.0000,59.1,61.00,37823527
75563,Round,0.500,F,SI2,Very Good,Excellent,Excellent,None ,5.00-5.03x3.15,GIA,1146124065,1066.8400,62.7,58.00,35041031
75563,Round,0.500,D,VS1,Excellent,Excellent,Excellent,None ,5.05-5.09x3.18,GIA,5136039478,2182.9500,62.7,57.00,37687608
75563,Round,0.500,K,SI1,Excellent,Very Good,Excellent,Faint ,5.05-5.06x3.15,GIA,6147165560,754.6750,62.3,59.00,35359330
75563,Round,0.500,D,VS1,Excellent,Very Good,Very Good,None ,5.05-5.08x3.15,GIA,5126938625,2047.9200,62.1,58.00,36859596
75563,Round,0.500,E,VS2,Excellent,Very Good,Very Good,None ,5.13-5.15x3.11,GIA,2141085205,1675.5750,60.5,61.00,36972450
75563,Round,0.500,E,VS2,Excellent,Excellent,Excellent,Faint ,5.13-5.14x3.07,GIA,5126935348,1692.9000,59.8,60.00,36972449
75563,Round,0.500,I,VVS2,Excellent,Very Good,Very Good,None ,5.06-5.09x3.17,GIA,5126962708,1387.8200,62.4,56.00,36972464
75563,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.07-5.08x3.19,GIA,5136200210,1890.9000,62.8,56.00,37687613
75563,Round,0.500,F,IF,Excellent,Excellent,Excellent,Faint ,5.08-5.10x3.18,GIA,2136140763,2350.0000,62.6,57.00,37823526
75563,Round,0.500,G,SI1,Very Good,Good,Good,Strong ,5.04-5.10x3.11,GIA,5136227421,1085.0000,61.4,59.00,37823528
75563,Round,0.500,E,VS2,Excellent,Excellent,Very Good,None ,5.13-5.15x3.10,GIA,1139199436,1653.3000,60.3,58.00,37687611
75563,Round,0.500,E,VS1,Excellent,Excellent,Excellent,Faint ,5.17-5.19x3.11,GIA,2131881252,1918.1250,60.0,60.00,36972448
75563,Round,0.500,J,VVS1,Excellent,Excellent,Excellent,None ,5.06-5.08x3.16,GIA,2126962703,1242.7650,62.3,55.00,36972466
75563,Round,0.500,J,VVS1,Excellent,Excellent,Excellent,None ,5.09-5.12x3.16,GIA,1129938583,1242.7650,61.9,56.00,36972467
75563,Round,0.500,D,VVS1,Excellent,Excellent,Excellent,None ,5.15-5.17x3.11,GIA,2126727707,2655.0900,60.3,58.00,36859590
75563,Round,0.500,F,VS1,Excellent,Very Good,Excellent,None ,5.09-5.11x3.11,GIA,2126985884,1794.3750,60.9,61.00,37531151
75563,Round,0.500,F,VS2,Very Good,Very Good,Very Good,None ,5.03-5.11x5.13,GIA,2136030026,1504.9450,61.7,56.00,37531152
75563,Round,0.500,D,IF,Very Good,Excellent,Excellent,Faint ,5.01-5.04x3.19,GIA,1139140762,3550.0000,63.4,56.00,37823521
75563,Round,0.500,E,SI1,Very Good,Excellent,Excellent,None ,5.00-5.02x3.21,GIA,2126739413,1280.0100,64.0,55.00,36972453
75563,Round,0.500,E,SI1,Very Good,Very Good,Excellent,Faint ,5.00-5.03x3.20,GIA,2126476513,1280.0100,63.8,58.00,36972454
75563,Round,0.500,D,VS1,Very Good,Very Good,Very Good,None ,5.19-5.20x3.06,GIA,2126856783,1929.3250,58.9,61.00,35744098
75563,Round,0.500,F,SI1,Very Good,Excellent,Very Good,Medium ,5.03-5.05x3.16,GIA,2141182518,1149.6550,62.7,58.00,35359301
75563,Round,0.500,D,VS1,Very Good,Very Good,Very Good,Faint ,5.09-5.11x3.11,GIA,2126925910,1939.1300,61.0,56.00,36859597
75563,Round,0.500,G,VVS2,Very Good,Very Good,Very Good,None ,4.99-5.03x3.19,GIA,2136124677,1776.9200,63.8,58.00,37531153
75563,Round,0.500,D,VS2,Very Good,Excellent,Excellent,Faint ,4.98-5.01x3.17,GIA,2136002054,1706.8450,63.5,55.00,36859598
75563,Round,0.500,D,VS2,Very Good,Excellent,Excellent,None ,5.02-5.05x3.17,GIA,2126537853,1706.8450,63.1,56.00,36859600
75563,Round,0.500,E,VVS1,Excellent,Excellent,Excellent,Faint ,5.04-5.07x3.16,GIA,2126922750,2213.6400,62.5,57.00,36859606
75563,Round,0.500,D,SI1,Very Good,Very Good,Excellent,None ,4.98-5.01x3.20,GIA,6147026895,1414.2850,64.2,56.00,36859602
75563,Round,0.500,D,SI2,Very Good,Excellent,Excellent,Faint ,4.96-5.00x3.18,GIA,1129485390,1102.1200,63.8,57.00,36859604
75563,Round,0.500,E,SI1,Very Good,Excellent,Excellent,Faint ,5.00-5.02x3.18,GIA,2126901006,1280.0100,63.4,57.00,36972452
75563,Round,0.500,E,VS2,Very Good,Very Good,Excellent,None ,5.00-5.04x3.17,GIA,2126372836,1513.7650,63.2,56.00,36972451
75563,Round,0.500,E,VS1,Very Good,Excellent,Very Good,None ,4.97-5.02x3.21,GIA,2126273857,1757.2500,64.2,55.00,36972445
75563,Round,0.500,E,VS1,Very Good,Excellent,Excellent,None ,4.94-4.97x3.20,GIA,2126367743,1764.6750,64.5,57.00,36972444
75563,Round,0.500,E,VS1,Very Good,Excellent,Excellent,None ,5.11-5.15x3.07,GIA,2136172309,1764.6750,59.8,62.00,37687610
75563,Round,0.500,F,VS2,Very Good,Very Good,Excellent,None ,5.01-5.03x3.16,GIA,1129840069,1420.6550,63.0,56.00,35359299
75563,Round,0.500,E,VVS2,Excellent,Excellent,Very Good,None ,5.04-5.13x3.17,GIA,2126940662,2044.3500,62.3,58.00,37531150
75563,Round,0.500,E,VS1,Very Good,Excellent,Very Good,None ,5.03-5.04x3.16,GIA,1129330676,1706.7600,62.8,57.00,36972446
75563,Round,0.500,D,VS2,Very Good,Excellent,Excellent,None ,5.03-5.05x3.10,GIA,2126836273,1655.8800,61.6,63.00,35359288
75563,Round,0.500,D,VS2,Very Good,Excellent,Excellent,None ,5.03-5.05x3.14,GIA,2126836355,1655.8800,62.3,61.00,35359289
75563,Round,0.500,E,VS2,Very Good,Very Good,Very Good,None ,5.21-5.27x3.00,GIA,2136227331,1495.0000,57.3,62.00,37823525
75563,Round,0.500,G,VS2,Good,Excellent,Excellent,None ,4.98-4.99x3.24,GIA,1129851300,1225.6150,64.9,54.00,35359310
75563,Round,0.500,D,VS2,Very Good,Very Good,Very Good,None ,5.02-5.04x3.20,GIA,2126232877,1670.0900,63.6,55.00,36859599
75563,Round,0.500,D,SI2,Good,Very Good,Very Good,Faint ,4.90-4.93x3.25,GIA,5126851430,1007.5450,66.0,59.00,35359291
75563,Round,0.500,E,VS2,Very Good,Excellent,Excellent,None ,5.00-5.03x3.18,GIA,2141353248,1428.9850,63.4,57.00,36368421
75563,Round,0.500,F,VVS1,Very Good,Excellent,Very Good,None ,5.00-5.06x3.21,GIA,2126676629,1887.6750,63.8,55.00,36572529
75563,Round,0.500,E,SI1,Good,Excellent,Excellent,None ,4.98-5.01x3.16,GIA,2126814266,1173.1800,63.2,61.00,35359295
75563,Round,0.500,D,VVS1,Very Good,Excellent,Very Good,None ,4.96-5.03x3.18,GIA,2126356985,2400.0000,63.7,58.00,37823522
75563,Round,0.500,E,VS1,Very Good,Excellent,Very Good,None ,5.04-5.08x3.12,GIA,2141102257,1680.8700,61.6,61.00,35041022
75563,Round,0.500,E,VVS1,Very Good,Excellent,Excellent,None ,4.95-4.99x3.19,GIA,2126282838,2018.1150,64.2,57.00,36859605
75563,Round,0.500,D,VVS2,Very Good,Excellent,Very Good,Faint ,4.95-4.98x3.20,GIA,1129271635,2056.7400,64.4,57.00,36859592
75563,Round,0.500,D,VVS2,Very Good,Excellent,Excellent,Faint ,4.95-4.97x3.20,GIA,5126373810,2068.5000,64.6,56.00,36859591
75563,Round,0.500,D,VVS2,Very Good,Excellent,Excellent,Faint ,4.97-5.02x3.20,GIA,2126479340,2068.5000,64.1,57.00,36859593
75563,Round,0.500,D,VVS2,Very Good,Excellent,Excellent,Faint ,5.03-5.04x3.19,GIA,2126328525,2068.5000,63.4,55.00,36859595
75563,Round,0.500,L,I1,Very Good,Excellent,Very Good,None ,4.96-5.01x3.20,GIA,1136758418,454.2750,64.2,57.00,35850391
81120,Round,0.500,J,VS1,Excellent,Excellent,Excellent,None ,5.10-5.13x3.11,GIA,2136088804,1078.0000,60.8,58.00,37362579
81120,Round,0.500,J,VS1,Excellent,Excellent,Excellent,None ,5.21-5.22x3.10,GIA,1139108464,1078.0000,59.4,58.00,37432987
81120,Round,0.500,J,VS1,Excellent,Excellent,Excellent,None ,5.17-5.18x3.12,GIA,2136170765,1078.0000,60.2,58.00,37748335
81120,Round,0.500,I,VS2,Excellent,Excellent,Excellent,None ,5.04-5.08x3.18,GIA,2136091130,1131.0000,62.8,56.00,37272347
81120,Round,0.500,J,VS2,Excellent,Excellent,Excellent,None ,5.07-5.09x3.17,GIA,2136088824,948.0000,62.3,57.00,37362580
81120,Round,0.500,K,SI1,Excellent,Excellent,Excellent,None ,5.03-5.06x3.19,GIA,2141431229,800.0000,63.3,55.00,37432988
81120,Round,0.500,H,SI2,Excellent,Excellent,Excellent,None ,5.17-5.19x3.12,GIA,5136109885,935.0000,60.2,56.00,37432986
81120,Round,0.500,J,VS2,Excellent,Excellent,Excellent,None ,5.07-5.08x3.17,GIA,2136088666,960.0000,62.6,57.00,37498061
81120,Round,0.500,J,VS2,Excellent,Excellent,Excellent,None ,5.08-5.09x3.18,GIA,2141372190,960.0000,62.6,56.00,37680000
81120,Round,0.500,D,VS1,Excellent,Excellent,Excellent,None ,5.12-5.14x3.09,GIA,1139232928,2160.0000,60.2,59.00,37748333
81120,Round,0.500,H,VVS2,Excellent,Excellent,Excellent,Faint ,5.15-5.16x3.09,GIA,2136211735,1720.0000,60.0,59.00,37748334
81120,Round,0.500,K,SI2,Excellent,Excellent,Excellent,None ,5.06-5.07x3.17,GIA,5136170790,779.0000,62.5,57.00,37680001
81120,Round,0.500,G,VS2,Excellent,Excellent,Excellent,None ,5.15-5.17x3.11,GIA,2126810663,1494.0000,60.4,60.00,35428810
77636,Round,0.500,E,SI1,Good,Excellent,Very Good,None ,4.89-4.92x3.26,GIA,5126127816,1062.0000,66.4,54.00,32137685
77636,Round,0.500,D,VVS1,Very Good,Excellent,Excellent,Medium Blue,4.96-4.99x3.19,GIA,2121759135,2263.0000,64.1,58.00,32137667
77636,Round,0.500,E,VVS1,Very Good,Excellent,Excellent,Medium Blue,5.15-5.18x3.05,GIA,1136349347,1953.0000,59.2,61.00,32137676
77636,Round,0.500,D,VVS1,Very Good,Excellent,Excellent,Medium Blue,4.99-5.01x3.20,GIA,2116936970,2299.5000,63.9,56.00,32137668
77636,Round,0.500,D,VVS1,Good,Excellent,Very Good,Very Strong Blue,4.89-4.94x3.25,GIA,2126728029,2445.5000,66.0,56.00,37229637
77636,Round,0.500,G,VS1,Excellent,Excellent,Very Good,None ,5.08-5.11x3.15,GIA,2136145781,1634.0000,61.9,57.00,37754689
75562,Round,0.500,E,VS2,Good,Very Good,Very Good,Faint ,4.94-4.96x3.19,GIA,,1386.0000,64.4,57.00,33185204
75562,Round,0.500,F,VS2,Good,Excellent,Very Good,None ,4.88-4.91x3.23,GIA,,1291.5000,66.0,57.00,33185211
75562,Round,0.500,F,VS2,Good,Very Good,Very Good,None ,4.92-4.96x3.22,GIA,,1291.5000,65.2,57.00,33185212
75562,Round,0.500,F,VS2,Good,Excellent,Very Good,None ,4.90-4.93x3.25,GIA,,1291.5000,66.2,56.00,33185213
75562,Round,0.500,F,VS1,Very Good,Very Good,Excellent,Medium ,4.99-5.01x3.19,GIA,,1715.0000,63.7,56.00,33185209
75562,Round,0.500,G,VS1,Very Good,Excellent,Excellent,None ,4.98-5.00x3.20,GIA,,1655.5000,64.1,57.00,33185221
75562,Round,0.500,H,VS1,Excellent,Excellent,Very Good,None ,5.03-5.08x3.16,IGI,s3c91683,1260.0000,62.6,56.50,37669852
75562,Round,0.500,G,VVS2,Very Good,Excellent,Excellent,None ,4.92-4.94x3.21,IGI,s3c40825,1617.0000,65.0,57.00,36444068
75562,Round,0.500,F,VVS2,Very Good,Excellent,Very Good,None ,4.91-4.94x3.23,IGI,s3c43392,1749.0000,65.5,57.00,36690401
75562,Round,0.500,I,VVS2,Excellent,Excellent,Very Good,None ,5.10-5.13x3.13,IGI,s3c70251,1188.0000,61.2,58.50,37675132
75562,Round,0.500,I,VVS2,Excellent,Excellent,Very Good,Very Slight ,5.05-5.13x3.15,IGI,s3c91706,1188.0000,62.0,58.00,37675133
75562,Round,0.500,I,VVS2,Excellent,Excellent,Very Good,None ,5.01-5.05x3.15,IGI,s3c91705,1188.0000,62.7,58.00,37695821
75562,Round,0.500,H,VVS2,Very Good,Excellent,Very Good,None ,4.94-4.98x3.20,IGI,s3c40829,1462.0000,64.5,57.50,36444067
75562,Round,0.500,H,VVS2,Good,Excellent,Very Good,None ,4.87-4.89x3.28,IGI,s3c84237,1290.0000,67.2,52.50,37521655
75562,Round,0.500,L,VS1,Good,Excellent,Very Good,None ,4.80-4.83x3.25,IGI,s3c91709,630.0000,67.6,56.00,37647279
75562,Round,0.500,G,VVS1,Very Good,Excellent,Good,None ,5.07-5.11x3.09,IGI,s3c91707,1696.0000,60.8,56.50,37658005
75562,Round,0.500,H,VVS1,Excellent,Excellent,Very Good,Slight ,5.05-5.09x3.16,IGI,s3c84242,1592.5000,62.4,55.50,37521664
75562,Round,0.500,H,VS1,Very Good,Very Good,Good,None ,4.96-4.99x3.19,IGI,s3c91689,1170.0000,64.2,56.50,37669713
75562,Round,0.500,K,VVS2,Very Good,Excellent,Very Good,None ,4.93-4.96x3.21,IGI,s3c91711,845.0000,65.0,56.00,37670017
75562,Round,0.500,G,VVS1,Very Good,Excellent,Very Good,Strong ,4.95-4.98x3.21,IGI,s3a52768,1537.0000,64.6,57.00,37407348
75562,Round,0.500,K,VVS2,Good,Excellent,Very Good,None ,4.82-4.85x3.27,IGI,s3c84229,754.0000,67.7,56.00,37574922
75562,Round,0.500,K,VVS2,Good,Very Good,Very Good,None ,4.83-4.86x3.24,IGI,s3c84228,754.0000,66.9,57.50,37575023
75562,Round,0.500,J,VVS1,Good,Excellent,Very Good,None ,4.79-4.82x3.25,IGI,s3c84227,957.0000,67.7,58.00,37587256
75562,Round,0.500,F,VVS2,Good,Excellent,Very Good,None ,4.86-4.89x3.16,IGI,s3c91713,1537.0000,64.8,60.00,37674171
75562,Round,0.500,H,VVS2,Good,Excellent,Very Good,None ,4.90-4.93x3.22,IGI,s3c84329,1290.0000,65.5,56.00,37521653
75562,Round,0.500,G,VVS2,Good,Excellent,Very Good,Slight ,4.89-4.96x3.21,IGI,s3c55660,1347.5000,65.1,58.50,37360093
75562,Round,0.500,J,VVS2,Good,Excellent,Very Good,Slight ,4.85-4.89x3.25,IGI,s3c70260,825.0000,66.7,57.00,37407314
75562,Round,0.500,F,VVS2,Good,Excellent,Very Good,None ,4.80-4.83x3.28,IGI,s3c70253,1484.0000,68.1,56.00,37359806
75562,Round,0.500,G,IF,Good,Very Good,Very Good,None ,4.84-4.97x3.19,IGI,s3a52766i,1710.0000,64.7,57.50,36968268
75562,Round,0.500,I,VVS2,Good,Very Good,Very Good,None ,4.80-4.84x3.31,IGI,s3c40827,1044.0000,68.7,56.00,36444066
75562,Round,0.500,F,VVS2,Good,Excellent,Very Good,None ,4.89-4.92x3.25,IGI,s3a73258,1537.0000,66.1,55.50,37407347
75562,Round,0.500,G,VS1,Very Good,Very Good,Excellent,None ,4.99-5.02x3.21,GIA,,1677.0000,64.2,56.00,33185223
75562,Round,0.500,G,SI1,Very Good,Excellent,Very Good,None ,4.97-4.99x3.19,GIA,,1160.0000,64.0,57.00,33185225
75562,Round,0.500,K,VVS2,Fair,Very Good,Good,None ,4.78-4.81x3.19,IGI,s3c84235,676.0000,66.6,55.50,37596644
75562,Round,0.500,G,VVS2,Fair,Very Good,Very Good,None ,4.78-4.79x3.13,IGI,s3c91701,1274.0000,65.4,63.00,37647259
75562,Round,0.500,F,VS1,Fair,Very Good,Very Good,Strong ,4.77-4.81x3.21,IGI,s3c91684,1274.0000,67.1,61.00,37670015
75562,Round,0.500,E,VVS2,Fair,Very Good,Very Good,Slight ,4.77-4.81x3.22,IGI,s3c98402,1534.0000,67.2,60.50,37695795
37099,Pear,0.500,D,SI2,,Very Good,Very Good,None ,7.33x4.50x2.67,GIA,2131595203,780.0000,59.3,66.00,37625838
37099,Pear,0.500,I,VVS1,,Very Good,Very Good,None ,6.74x4.44x2.81,GIA,2116379261,877.5000,63.2,57.00,37625842
37099,Pear,0.500,D,VS2,,Excellent,Very Good,Faint ,6.92x4.53x2.72,GIA,1136540420,1122.0000,59.9,59.00,37625833
37099,Pear,0.500,D,SI1,,Very Good,Very Good,None ,7.09x4.43x2.84,GIA,5126403508,924.0000,64.0,61.00,37625836
37099,Pear,0.500,D,SI1,,Very Good,Very Good,None ,7.35x4.65x2.55,GIA,5126632946,924.0000,54.9,63.00,37625837
37099,Pear,0.500,F,VS1,,Very Good,Very Good,None ,6.86x4.55x2.86,GIA,6121310502,1023.0000,62.9,63.00,37625840
37099,Oval,0.500,D,IF,,Excellent,Very Good,None ,6.20x4.59x2.82,GIA,1136651021,2047.5000,61.3,56.00,37625924
37099,Oval,0.500,D,SI1,,Very Good,Very Good,None ,6.50x4.48x2.71,GIA,2131565026,924.0000,60.4,58.00,37625925
37099,Radiant,0.500,G,VVS1,,Very Good,Excellent,None ,4.44x4.41x3.02,GIA,6137062666,1020.0000,68.4,69.00,37625940
37099,Emerald,0.500,E,VS2,,Very Good,Very Good,None ,5.23x3.85x2.52,GIA,2131454174,885.0000,65.5,59.00,37625951
37099,Emerald,0.500,E,VS2,,Excellent,Very Good,None ,5.83x4.07x2.45,GIA,5126542941,885.0000,60.1,67.00,37625952
37099,Cushion Modified,0.500,G,VVS1,,Excellent,Very Good,None ,4.84x4.29x2.88,GIA,2125109766,1020.0000,67.1,59.00,37625983
37099,Pear,0.500,F,VS2,,Excellent,Very Good,None ,7.18x4.49x2.74,GIA,2126214109,924.0000,61.0,56.00,37625841
